Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
2321,120,RL,4.204692619390966,8.19450550976564,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,4,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,7.370860166536716,0,0,7.370860166536716,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,4.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD,Normal,0,0,0
2322,20,RL,3.970291913552122,8.21878715560148,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,7.143617602704121,0,0,7.143617602704121,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,Missing,Missing,Missing,0,8,2007,New,Partial,0,0,0
2323,80,RL,4.174387269895637,9.69393867348769,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,3,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,779.0,Unf,0.0,56.0,835.0,GasA,Ex,Y,SBrkr,7.020190708311925,0,0,7.020190708311925,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,3.0,Fin,2.0,437.0,TA,TA,Y,100,24,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD,Normal,0,0,0
2324,80,RL,4.465908118654584,9.31325790598287,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,3,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,192.0,Unf,0.0,192.0,384.0,GasA,Ex,Y,SBrkr,6.612041034833092,630,0,7.2254814727822945,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,3.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Family,0,0,0
2325,20,RL,4.07753744390572,9.299815378403785,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,7.329749689041512,0,0,7.329749689041512,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,1.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,Missing,Missing,Missing,0,4,2007,New,Partial,0,0,0
2326,80,RL,4.204692619390966,9.388486557359657,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,6.625392368007956,640,0,7.2399325913204695,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,4.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD,Normal,0,0,0
2327,60,RL,4.143134726391533,8.971448463693834,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,6.741700694652055,1101,0,7.5745584842024805,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,4.0,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,0,0,0
2328,60,RL,4.204692619390966,9.07566546864958,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,6.761572768804055,1131,0,7.598399329323964,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,5.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,0,0,0
2329,60,RL,4.060443010546419,9.157677719392877,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,GasA,Ex,Y,SBrkr,6.84587987526405,750,0,7.432483807917119,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,7.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,0,0,0
2330,60,RL,4.07753744390572,9.174609562020384,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,8,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,6.8679744089702925,683,0,7.404887575616125,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,8.0,RFn,2.0,460.0,TA,TA,Y,460,42,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,0,0,0
2331,60,RL,4.605170185988092,9.408453253565146,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,10,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,7.483806687665835,772,0,7.844240718141811,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,Attchd,9.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,0,0,0
2332,60,RL,4.48863636973214,9.264544425989694,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,9,9,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,7.421177528595393,1407,0,8.032035314398824,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,9.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,0,0,0
2333,60,RL,4.30406509320417,9.305832353435404,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,9,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,Unf,0.0,341.0,1389.0,GasA,Ex,Y,SBrkr,7.252053951852814,1171,0,7.856319571406588,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,9.0,Fin,3.0,758.0,TA,TA,Y,286,60,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD,Normal,0,0,0
2334,60,RL,4.418840607796598,9.28637505825218,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,9,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,7.010311867307229,1277,0,7.776954403322442,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,9.0,Fin,3.0,600.0,TA,TA,Y,120,38,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,0,0,0
2335,60,RL,4.477336814478207,9.372629275019902,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,15,14,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,1105.0,GasA,Ex,Y,SBrkr,7.007600613951853,1097,0,7.697121317282625,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,15.0,RFn,2.0,517.0,TA,TA,Y,0,65,0,0,144,0,Missing,Missing,Missing,0,9,2007,WD,Normal,0,0,0
2336,60,RL,4.406719247264253,9.10985683339786,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,11,10,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,7.19668657083435,1203,0,7.839131648274333,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,11.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,0,0,0
2337,20,RL,4.31748811353631,9.201299627324033,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,1369.0,GasA,Ex,Y,SBrkr,7.221835825288449,0,0,7.221835825288449,0.0,0.0,2,0,3,1,Gd,5,Typ,0,Missing,Attchd,0.0,Unf,2.0,605.0,TA,TA,Y,0,203,0,0,0,0,Missing,Missing,Missing,0,9,2007,New,Partial,0,0,0
2338,20,RL,4.51085950651685,9.378393956972433,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,Gd,TA,PConc,Gd,TA,No,GLQ,1220.0,Unf,0.0,322.0,1542.0,GasA,Ex,Y,SBrkr,7.340835554123275,0,0,7.340835554123275,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.0,Unf,3.0,852.0,TA,TA,Y,168,110,0,0,0,0,Missing,Missing,Missing,0,7,2007,New,Partial,0,0,0
2339,20,RL,4.330733340286331,9.26974071525763,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,SBrkr,7.335633981927201,0,0,7.335633981927201,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1.0,Fin,2.0,484.0,TA,TA,Y,168,46,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD,Family,0,0,0
2340,20,RL,4.584967478670572,9.416622566214981,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,0,0,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1572.0,Unf,0.0,394.0,1966.0,GasA,Ex,Y,SBrkr,7.583756300707112,0,0,7.583756300707112,1.0,0.0,2,0,1,1,Ex,6,Typ,1,Gd,Attchd,0.0,Fin,3.0,1092.0,TA,TA,Y,76,52,0,0,0,0,Missing,Missing,Missing,0,10,2007,New,Partial,0,0,0
2341,20,RL,4.442651256490317,9.206834232646894,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,7.331714969726466,0,0,7.331714969726466,0.0,0.0,3,2,3,1,Gd,6,Typ,1,TA,Attchd,0.0,Unf,2.0,480.0,TA,TA,Y,0,228,0,0,0,0,Missing,Missing,Missing,0,9,2007,New,Partial,0,0,0
2342,20,RL,4.30406509320417,9.087833697483386,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,7.338238150065589,0,0,7.338238150065589,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,2.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,Missing,Missing,Missing,0,12,2007,WD,Normal,0,0,0
2343,20,RL,4.248495242049359,9.018089684104343,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,7.317212408359839,0,0,7.317212408359839,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2.0,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD,Normal,0,0,0
2344,60,RL,4.248495242049359,9.170039075202657,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982.0,982.0,GasA,Ex,Y,SBrkr,6.889591308354466,995,0,7.589335823170617,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,1.0,RFn,3.0,574.0,TA,TA,Y,240,53,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Family,0,0,0
2345,60,RL,4.31748811353631,9.080003870248179,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,7.171656822768514,528,0,7.512071245835466,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,BuiltIn,1.0,RFn,3.0,859.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,0,0,0
2346,20,FV,4.276666119016055,9.064157861798101,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,Ex,Y,SBrkr,7.198931240688173,0,0,7.198931240688173,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,0.0,RFn,2.0,598.0,TA,TA,Y,0,141,0,0,0,0,Missing,Missing,Missing,0,11,2007,New,Partial,0,0,0
2347,20,FV,4.31748811353631,9.104979856318357,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,7.19668657083435,0,0,7.19668657083435,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,0.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,0,0,Missing,Missing,Missing,0,6,2007,New,Partial,0,0,0
2348,60,FV,4.276666119016055,9.064157861798101,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,546.0,896.0,GasA,Ex,Y,SBrkr,6.79794041297493,896,0,7.491087593534876,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Missing,Attchd,0.0,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,Missing,Missing,Missing,0,11,2007,New,Partial,0,0,0
2349,60,FV,4.394449154672439,9.250618218474752,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,Missing,Unf,0.0,Unf,0.0,725.0,725.0,GasA,Ex,Y,SBrkr,6.586171654854675,863,0,7.370230641807081,0.0,0.0,3,0,3,1,Gd,8,Typ,0,Missing,Attchd,0.0,Unf,2.0,561.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,New,Partial,0,0,0
2350,60,FV,4.718498871295094,9.41058370340406,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,0,0,Hip,CompShg,WdShing,Wd Shng,Missing,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,Ex,Y,SBrkr,6.86171134048073,925,0,7.539027055823995,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,0.0,Fin,3.0,880.0,TA,TA,Y,168,127,0,0,0,0,Missing,Missing,Missing,0,12,2007,New,Partial,0,0,0
2351,20,FV,4.430816798843313,9.25339986143663,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,1574.0,GasA,Ex,Y,SBrkr,7.367708572374371,0,0,7.367708572374371,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.0,Fin,2.0,594.0,TA,TA,Y,0,256,0,0,0,0,Missing,Missing,Missing,0,5,2007,New,Partial,0,0,0
2352,20,FV,4.605170185988092,9.377886643187983,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1685.0,1685.0,GasA,Ex,Y,SBrkr,7.429520842786462,0,0,7.429520842786462,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1.0,Fin,3.0,658.0,TA,TA,Y,112,63,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD,Normal,0,0,0
2353,60,FV,4.442651256490317,9.270964993792617,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,3,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,7.05444965813294,1285,0,7.8009820712577405,0.0,0.0,2,1,4,1,Gd,9,Min2,1,Gd,BuiltIn,3.0,RFn,3.0,744.0,TA,TA,Y,193,127,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,0,0,0
2354,20,RL,4.143134726391533,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,7.003065458786462,0,0,7.003065458786462,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Missing,28.0,Missing,0.0,0.0,Missing,Missing,Y,0,136,0,0,0,0,Missing,Missing,Missing,0,6,2007,New,Partial,0,0,0
2355,20,RL,4.143134726391533,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,7.04141166379481,0,0,7.04141166379481,0.0,0.0,1,1,3,1,Gd,5,Typ,0,Missing,Missing,28.0,Missing,0.0,0.0,Missing,Missing,Y,0,55,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD,Normal,0,0,0
2356,20,RL,4.0943445622221,9.429475901892854,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,4,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,GLQ,729.0,Unf,0.0,365.0,1094.0,GasA,Ex,Y,SBrkr,6.9975959829819265,0,0,6.9975959829819265,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Detchd,3.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,0,0,0
2357,20,RL,4.174387269895637,8.914760527397261,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,1461.0,GasA,Ex,Y,SBrkr,7.303843225277705,0,0,7.303843225277705,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,1.0,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,0,0,0
2358,60,RL,4.204692619390966,9.359880439245758,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,14,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,480.0,Unf,0.0,384.0,864.0,GasA,Ex,Y,SBrkr,6.824373670043086,900,0,7.506591780070841,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,14.0,RFn,2.0,492.0,TA,TA,Y,144,85,0,0,0,0,Missing,GdPrv,Missing,0,5,2007,WD,Normal,0,0,0
2359,160,RL,3.912023005428146,8.988695696785708,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,27,27,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,Ex,Y,SBrkr,6.4457198193855785,636,0,7.143617602704121,0.0,0.0,1,1,2,1,TA,5,Typ,2,TA,Attchd,27.0,RFn,1.0,283.0,TA,TA,Y,340,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2007,WD,Normal,0,0,0
2360,20,RL,4.1588830833596715,8.745921121024347,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,30,30,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,28.0,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,0,0,0
2361,20,RL,4.430816798843313,8.919453168575453,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,39,39,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,TA,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,1,3,1,TA,5,Typ,0,Missing,Detchd,16.0,Fin,2.0,686.0,TA,TA,Y,188,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,0,0,0
2362,60,RL,4.204692619390966,9.879297313734911,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,17,17,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,7.147559271189454,1232,0,7.8252452914317745,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,17.0,RFn,2.0,564.0,TA,TA,Y,0,99,0,0,182,0,Missing,Missing,Missing,0,2,2007,WD,Normal,0,0,0
2363,20,RL,3.784189633918261,9.282754052485227,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,33,33,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,1037.0,GasA,TA,Y,SBrkr,6.9440872082295275,0,0,6.9440872082295275,1.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,33.0,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,0,0,Missing,Missing,Missing,0,8,2007,WD,Normal,0,0,0
2364,20,RL,3.7612001156935624,9.450301708216552,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,6,7,34,1,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,968.0,Unf,0.0,76.0,1044.0,GasA,TA,Y,SBrkr,6.961296045910167,0,0,6.961296045910167,1.0,0.0,1,0,2,1,Gd,5,Typ,1,TA,Attchd,34.0,RFn,2.0,542.0,TA,TA,Y,455,0,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD,Abnorml,0,0,0
